registro,Ener_1_mean_50,Ener_1_variance_50,Ener_2_mean_50,Ener_2_variance_50,Ener_3_mean_50,Ener_3_variance_50,Ener_5_mean_50,Ener_5_variance_50,Ener_6_mean_50,Ener_6_variance_50,Ener_7_mean_50,Ener_7_variance_50
177,106.35194985976918,7.6368596784659495,158.0827034113249,31.469244077879637,26.516945397050662,0.806353167690465,5.1249281776139615,0.16027128600655013,988.0707881908811,2.3227924951580863,503.18927560976937,1.0916273157877174
178,106.2745631172366,7.947612153922182,157.96367347304326,31.397779128416214,26.465572291716143,0.7732081187024983,5.147150343453631,0.16472352968642856,987.9900764394147,2.549727591841219,503.17566223858955,1.0682981775474023
179,106.18457733628865,8.03236900927751,157.91388229192648,31.02017140523913,26.4310694636785,0.7650763334114155,5.168119659067831,0.1690635315310433,987.9069666561808,2.74463538260112,503.1931524071153,1.0976530337490817
180,105.97087764183432,8.81672918457481,157.66480515170585,31.338684182065805,26.367114413323556,0.6722040614831091,5.187459184164734,0.17211694260131863,987.8190871202866,2.908182665232804,503.20913580894614,1.0873030699193884
181,105.75380356771629,8.816492878021824,157.6575501864296,31.35876448327078,26.346046534517626,0.6823572939758549,5.208876906149486,0.17594823000514584,987.7305012361314,3.034207046808613,503.29023509634624,0.9953900757866162
182,105.47339970970985,8.777588303571058,157.18048175446285,38.87271849532913,26.30303301094195,0.7044968572922623,5.233947241574254,0.18370198896001588,987.6447829075838,3.118026014628378,503.3108592240109,1.0255956869527565
183,105.29428992273546,8.473989006754625,157.02215222263345,41.012819347015416,26.243754652675424,0.6971763093025132,5.260488581168296,0.1944323364089198,987.5597191643974,3.2006900301785137,503.36295833911163,1.2242535611244467
184,105.23714751199321,8.370928638095407,157.06670983663454,41.45992981709404,26.192629474805486,0.7267392858648379,5.288097601392426,0.2037444506996389,987.4632149071077,3.3272740857552328,503.3719291837983,1.2236462715187515
185,105.13329188750704,8.94146262152103,156.75182761344584,37.84217285802452,26.162085383010627,0.7399456688400632,5.3192568705790055,0.21324098667683858,987.3622457196632,3.4471337725956235,503.44211251304824,1.1002812736341483
186,104.92870412913211,8.08436177676525,156.5855774217982,38.12060679733519,26.1242495966304,0.7225362279132265,5.353109065281545,0.224040834331128,987.2603286003261,3.550951662571235,503.4674966274535,1.1054306666371636
187,104.80567993973813,8.414470727143515,156.64206885616954,38.29671368946949,26.063427019794382,0.6230667000887451,5.386493010220189,0.2349204134976818,987.1541275680931,3.651204292254969,503.4601887439938,1.0864764955781505
188,104.65275225702283,8.44607458163954,156.33724169986334,40.985587667942745,26.027128663089727,0.6475718257569915,5.4187373756830155,0.24680094551155413,987.04974450251,3.723109169147532,503.48185300614693,1.072256002770431
189,104.47144828003756,8.935150559434273,156.06412687934025,37.18233266588681,25.991973420244484,0.6656992787011636,5.448061875425712,0.25757126298224714,986.9506684473556,3.750673254491599,503.47188288932614,1.0515224455127206
190,104.33799718502154,8.94210862959105,155.77968879581053,39.21305474580457,25.960147417597764,0.6881796629384468,5.480739702613743,0.26810788995011353,986.8512301456898,3.7486787037592832,503.4807565071866,1.056032857788449
191,104.21392764522935,9.451033332401147,155.70014210251082,39.85072171648788,25.91863950921414,0.7103696281423674,5.509230387396111,0.2812039843151165,986.7500127319561,3.6906978930732617,503.5170208306858,1.0764901934935382
192,104.05083539531785,8.476362955778187,155.4758468148687,43.972653079545374,25.84780831768571,0.7430614916029588,5.53717658723313,0.28820231175064154,986.6559988021564,3.60090645336517,503.4705406687661,1.1155208380316484
193,103.90223800495158,9.098055625727646,155.23327071373774,45.140085983943415,25.78939600184397,0.7010185303990086,5.563687813553304,0.29073943281696,986.5675284062303,3.52314570740229,503.49794230467626,1.084993944965443
194,103.77165837024775,8.977645776063227,155.03923991407748,43.18674174709938,25.758216889455454,0.7250089818849312,5.587738599677546,0.29511205453766187,986.4728629606344,3.430508006879897,503.58510544892937,1.1352669244744384
195,103.70480742295986,8.87116588515658,154.69867733211962,43.57423159725829,25.710753984444718,0.7101497465219728,5.613231910007756,0.29218403205749444,986.3761806956978,3.342376310251725,503.6602437784947,1.1263125716546007
196,103.56400117217561,8.58470255083432,154.39249442180713,41.27785001845768,25.656739063059227,0.7009186704607658,5.643903656025214,0.2964498887041537,986.2766384919673,3.248518073940229,503.68216828885124,1.1265801155557722
197,103.37227353541522,9.332982836819207,154.0350328846393,41.17562709031459,25.625468156735955,0.7055273538137934,5.676126490415365,0.30017697561614987,986.1727393669131,3.1978848781159943,503.7051049716223,1.1390840517003775
198,103.18072339095752,10.146608323536872,153.83070327138833,40.78766535625232,25.60408771582104,0.6673822006263022,5.710152055447437,0.2959489503843495,986.0675804697161,3.1151974412051646,503.74915712160094,1.107925388439004
199,102.99101441187545,9.837498279453733,153.92271500689057,39.829883499327416,25.56707079069781,0.6454650227013377,5.747306259050605,0.28485681836528637,985.9598267014736,3.0338198034025496,503.75738859914213,1.118904676362802
200,102.84191230910545,10.140664245107518,153.46965217909823,38.587792081319705,25.510273354524223,0.6267990694427099,5.783687732311682,0.2789054795694775,985.8531314990214,2.9405198687508287,503.75810095511804,1.1179595935983382
201,102.64143204714726,9.647929179918458,153.28179956153195,40.94623480642891,25.489149530259137,0.6529664050309262,5.81947260910606,0.27382665250759636,985.7417670567137,2.8791858291450065,503.7482136641574,1.1209744279230456
202,102.57378121295835,9.756802761955983,152.7633193650707,36.148479004765754,25.443901006735153,0.6490751499975708,5.851440222197399,0.26769290389804107,985.6292314033095,2.7706016959195234,503.7688392101185,1.083808206966312
203,102.42232913767482,10.055162378505576,152.55021413725325,37.49313071240071,25.395685831481824,0.6258129970648891,5.8852676610565835,0.2556530104145013,985.5149384828974,2.681623052693954,503.7835938104779,1.067915430740888
204,102.26652774416885,10.7867232572814,152.17279843865336,42.83613294647423,25.343907567506463,0.5968917972734501,5.918040295117785,0.24259117955937484,985.3975158053628,2.579627972592821,503.8703933029298,1.0075262591753096
205,102.10845619294392,10.97373638158239,152.0118648205672,43.011134713603354,25.29003733556091,0.5843683393333009,5.945388651867972,0.23560287669232022,985.2772727502708,2.513102296519803,503.8726986863874,1.0028521523702085
206,102.05893109450909,11.047615177325678,151.80081237285293,42.62691042207762,25.255759260815537,0.6122738049577475,5.971553909245038,0.2251767363466235,985.1554013888812,2.4307740986127375,503.9274732725077,1.0941152530665734
207,101.87026731690929,11.14986490016187,151.5102589841423,47.37565645488709,25.206614380113923,0.5573265643286157,5.9993694347480675,0.21575654019069476,985.0394880728851,2.3720419389946445,503.9667976282513,1.063379750588171
208,101.76218728686544,10.72297183818355,151.43457120853367,47.416706500284995,25.15518942593433,0.540524917533999,6.028104831847818,0.20636690458184276,984.9185669813222,2.257694353549499,503.964679708301,1.0673464992138968
209,101.57191084306011,10.16295365935852,151.0529937953337,46.505724626003605,25.119362634054152,0.526639117311712,6.057985320605933,0.19650462588542364,984.8004322753638,2.150680036993194,503.9685125263453,1.0638254435706855
210,101.40413090680917,9.921868796032017,150.70350025074742,43.56193796475745,25.075453637020924,0.5270151328751731,6.085719885361287,0.17883795274440287,984.6910106130199,2.013817946635506,504.0079899605698,1.0368697402611708
211,101.18336013764481,10.197297568085297,150.54093458934466,44.69597830670821,24.998398354318006,0.519004381066219,6.112569181771319,0.15981518235069533,984.5855182762575,1.8789673473787711,504.00744335812834,1.0380568965369057
212,100.98558904626978,10.318524443882115,150.29188491548982,43.895217142209496,24.93932267146338,0.5187457635974899,6.1386627503996865,0.14811253050873027,984.4865667810218,1.7615430474199174,504.0351087025709,0.9918117458905306
213,100.849659841348,10.470510829678618,150.10762745115838,44.315316985154695,24.88037571192003,0.5493840825488324,6.1656433132354405,0.13604500089749955,984.3849853305015,1.5800299430405584,504.05120346275476,0.9484407716105911
214,100.6181727570509,10.112610982749873,149.89688825801144,42.89554503248824,24.84955647316495,0.5525364410366954,6.18785445964022,0.12557907988325176,984.2943142345338,1.4484376201605877,504.0593337802017,0.9593770434024289
215,100.48090959538771,9.831084409395222,149.73852735651985,43.68662656070142,24.793448973501444,0.594694631017214,6.20768707869707,0.12494140211381677,984.2093106784752,1.3206061770987103,504.0855204835177,0.8767454984752272
216,100.22498394563108,8.833354085214083,149.49255456787353,41.949069615876844,24.755605248217176,0.6115651435388092,6.2242981982053,0.1186401502555564,984.134078011949,1.2322602708720147,504.05829273751954,0.9088110266370941
217,99.96577030258453,8.578599015435897,149.4001541354892,41.40184706313232,24.728058185379663,0.6350964077958648,6.240083869152996,0.11352806292967912,984.0638080056102,1.189352505928552,504.13487500930364,0.8768062243193926
218,99.80060028873694,8.556240674397595,149.1930469836884,42.186930305643266,24.681997553486408,0.6255327479883585,6.261629669821417,0.10738180446291673,983.9927431423258,1.165517457894797,504.1185550830385,0.8655346999215141
219,99.60656740810806,8.770918145515742,148.92238813178673,42.838198682986956,24.666998487813018,0.6292388862918068,6.280320618208237,0.09840496691682199,983.916394982925,1.17262270363379,504.1191995623028,0.8653429355945668
220,99.4370061173687,8.438861200667896,148.58626731166828,39.6489818277068,24.642506451224396,0.6201145972453104,6.293068751859533,0.09475942547804496,983.8418124272299,1.1993961315816237,504.1561098240821,0.8512639764165595
221,99.18958480885244,8.155954066204274,148.14182687966394,44.737605429032016,24.596866227989818,0.6380425384365298,6.301710980273931,0.0916064070829302,983.7641873401865,1.1708245326885207,504.15668649512236,0.8515271866747143
222,99.161817874255,8.168042783323628,147.7782383594181,45.876772446957325,24.569991161882786,0.6546910688019962,6.3125635913890825,0.08955508112491087,983.6875268258847,1.1396558719299497,504.1385001362776,0.8542516578536241
223,98.8867805088943,8.568975141216255,147.43081436783928,47.294125575588495,24.51433559496836,0.6301470934359854,6.324143410259669,0.08497212453168074,983.6172981241506,1.1196353962395762,504.1347191251797,0.8557218316378155
224,98.6959813714757,8.732229051900484,147.22926038463163,46.59664725809879,24.478472144254905,0.6192550107996504,6.338921634568492,0.07961435014343206,983.5571111894615,1.1134527774616403,504.15961911999426,0.8776247965733917
225,98.49774811749494,8.393232789079194,146.87531367782114,44.043833273146305,24.459418535064252,0.6401098070373269,6.358148598236826,0.07345465022484855,983.4913745483657,1.121844289142543,504.1558712122361,0.8816475657585939
226,98.34504386442961,8.896011862766485,146.67194260063926,41.802550304152035,24.414391722542195,0.6057967638694484,6.376864947479769,0.06269492491495376,983.4252625343298,1.1458796545083285,504.14682571578794,0.8712920189377976
227,98.12352846369414,10.434251282382315,146.68204392034016,41.79476784388877,24.344244387590976,0.573408840375032,6.390932499109041,0.05346706087092076,983.3611593952704,1.1821595180864242,504.2006902523161,0.9471154499176109
228,98.02573500505665,10.056751235495595,146.18458744523326,45.37655004754763,24.30364536466435,0.5581510330811964,6.404578782036262,0.046035881738266456,983.3026633164316,1.2011880343492314,504.21234902581017,0.9415666800772139
229,97.85581447982241,9.595673304042185,145.60849032317554,45.24592080056625,24.242383961204315,0.5710677021627338,6.420105950439974,0.03840284073722811,983.2407606137053,1.2135234821366871,504.239763381166,0.9921076855786134
230,97.69506024772322,10.533148266926334,145.38968837663347,45.260799729651175,24.19034824364884,0.5716507441994846,6.43658494490087,0.02906262615710397,983.166902830405,1.2581617910917642,504.2459450560493,0.9819535907953499
231,97.50692480542435,11.250503493935714,144.90387484532027,46.41935486903293,24.144711332181643,0.5450802386438649,6.451662642954384,0.021495557328833036,983.092213533734,1.2785457433061205,504.2476443802337,0.9837483540914165
232,97.33655599998238,12.296870591022232,144.7378263101229,50.213864959878954,24.08970458808616,0.6006913391636901,6.4663309537658655,0.018724406314421644,983.0123469405808,1.2758406630620964,504.27473629702064,1.0362679909933445
233,97.1548231019199,12.316282411254921,144.5156348590201,51.87424550975966,24.034457453587585,0.6673613520030033,6.4785366472234465,0.017268717960731417,982.9262462663959,1.2973364245684298,504.22641492999975,0.9328026739611365
234,96.97489349238373,11.156724398128496,143.82297460643542,49.62743467156123,23.992644278755233,0.7016787566417834,6.493276458736213,0.017641036169482326,982.8507670061059,1.346530048111216,504.28723583363217,1.0348627674972555
235,96.81785776475995,11.453255733771329,143.39958030920505,49.22062609611412,23.941334279029494,0.706688914605123,6.505019431978679,0.018274308954708454,982.7781129262158,1.3945657053978946,504.29420152582105,1.037474595762272
236,96.60964599474738,11.431981568672008,143.2049729000756,47.82090657118954,23.885878986182114,0.6927969834190411,6.519621256001567,0.02398205859679412,982.7052257429013,1.4391352242770763,504.28162013470507,1.0480952753327986
237,96.4852072964303,11.224147713618922,142.7287815578139,43.27087059602372,23.83372484550357,0.6703423102236915,6.532147868733724,0.02785170233906057,982.6324436466134,1.49836195841807,504.30550558626595,1.0898028240657749
238,96.32529089319158,11.093080871543679,142.74651440089752,43.35238267462692,23.80046633612205,0.6595869032998976,6.546739155061512,0.034242236933940455,982.560100477252,1.5352763490249137,504.3586371884272,1.164318105536546
239,96.18914348109429,11.35792915966082,142.32009408967053,40.73948176900853,23.78155660057986,0.6358821425846451,6.560453255983793,0.0380412077588953,982.4774208373678,1.568815620174531,504.3444121557698,1.1776880712339477
240,96.03501514047059,11.01896973942109,142.21891854706985,40.63340302183237,23.736883854792996,0.6396876554559856,6.5740832984222095,0.043961226930614564,982.393561940463,1.5871522325035998,504.37034471504575,1.190292356595302
241,95.8154207891424,12.027669249890636,141.91473684860838,40.53910012264577,23.70544076876178,0.6311849180994735,6.58803509044953,0.049662165744718045,982.3043567353293,1.5922887306101532,504.3596975858799,1.1891903808913722
242,95.60596849907192,11.15719972896994,141.8143221877998,41.23567826261805,23.696952571017686,0.6316546289740516,6.604501107018283,0.0550370533243247,982.2094228765881,1.5553974997010516,504.3977102668157,1.0721984885467863
